# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
1.9806999999992941e+03 -2.4775114332687508e+01 +0.0000000000000000e+00 +1.9805429949724207e+03 -1.2812713781139677e-02 +0.0000000000000000e+00 +9.9991791381371464e-01
1.9807999999992940e+03 -2.4776395604004630e+01 +0.0000000000000000e+00 +1.9806429867638028e+03 -1.2812712561305388e-02 +0.0000000000000000e+00 +9.9991791382934536e-01
1.9808999999992939e+03 -2.4777676875199770e+01 +0.0000000000000000e+00 +1.9807429785551865e+03 -1.2812711341482291e-02 +0.0000000000000000e+00 +9.9991791384497586e-01
1.9809999999992938e+03 -2.4778958146272927e+01 +0.0000000000000000e+00 +1.9808429703465717e+03 -1.2812710121670385e-02 +0.0000000000000000e+00 +9.9991791386060624e-01
1.9810999999992937e+03 -2.4780239417224106e+01 +0.0000000000000000e+00 +1.9809429621379586e+03 -1.2812708901869672e-02 +0.0000000000000000e+00 +9.9991791387623652e-01
1.9811999999992936e+03 -2.4781520688053302e+01 +0.0000000000000000e+00 +1.9810429539293470e+03 -1.2812707682080109e-02 +0.0000000000000000e+00 +9.9991791389186657e-01
1.9812999999992935e+03 -2.4782801958760523e+01 +0.0000000000000000e+00 +1.9811429457207371e+03 -1.2812706462301253e-02 +0.0000000000000000e+00 +9.9991791390749651e-01
1.9813999999992934e+03 -2.4784083229345764e+01 +0.0000000000000000e+00 +1.9812429375121287e+03 -1.2812705242533022e-02 +0.0000000000000000e+00 +9.9991791392312634e-01
1.9814999999992933e+03 -2.4785364499809031e+01 +0.0000000000000000e+00 +1.9813429293035217e+03 -1.2812704022775415e-02 +0.0000000000000000e+00 +9.9991791393875606e-01
1.9815999999992932e+03 -2.4786645770150322e+01 +0.0000000000000000e+00 +1.9814429210949163e+03 -1.2812702803028432e-02 +0.0000000000000000e+00 +9.9991791395438556e-01
1.9816999999992931e+03 -2.4787927040369638e+01 +0.0000000000000000e+00 +1.9815429128863125e+03 -1.2812701583292077e-02 +0.0000000000000000e+00 +9.9991791397001495e-01
1.9817999999992930e+03 -2.4789208310466982e+01 +0.0000000000000000e+00 +1.9816429046777102e+03 -1.2812700363566347e-02 +0.0000000000000000e+00 +9.9991791398564422e-01
1.9818999999992930e+03 -2.4790489580442355e+01 +0.0000000000000000e+00 +1.9817428964691096e+03 -1.2812699143851242e-02 +0.0000000000000000e+00 +9.9991791400127339e-01
1.9819999999992929e+03 -2.4791770850295755e+01 +0.0000000000000000e+00 +1.9818428882605106e+03 -1.2812697924146762e-02 +0.0000000000000000e+00 +9.9991791401690233e-01
1.9820999999992928e+03 -2.4793052120027184e+01 +0.0000000000000000e+00 +1.9819428800519131e+03 -1.2812696704452908e-02 +0.0000000000000000e+00 +9.9991791403253116e-01
1.9821999999992927e+03 -2.4794333389636645e+01 +0.0000000000000000e+00 +1.9820428718433172e+03 -1.2812695484769637e-02 +0.0000000000000000e+00 +9.9991791404815988e-01
1.9822999999992926e+03 -2.4795614659124137e+01 +0.0000000000000000e+00 +1.9821428636347227e+03 -1.2812694265096488e-02 +0.0000000000000000e+00 +9.9991791406378849e-01
1.9823999999992925e+03 -2.4796895928489665e+01 +0.0000000000000000e+00 +1.9822428554261298e+03 -1.2812693045433376e-02 +0.0000000000000000e+00 +9.9991791407941699e-01
1.9824999999992924e+03 -2.4798177197733224e+01 +0.0000000000000000e+00 +1.9823428472175385e+03 -1.2812691825780301e-02 +0.0000000000000000e+00 +9.9991791409504527e-01
1.9825999999992923e+03 -2.4799458466854819e+01 +0.0000000000000000e+00 +1.9824428390089488e+03 -1.2812690606137262e-02 +0.0000000000000000e+00 +9.9991791411067343e-01
1.9826999999992922e+03 -2.4800739735854453e+01 +0.0000000000000000e+00 +1.9825428308003607e+03 -1.2812689386504260e-02 +0.0000000000000000e+00 +9.9991791412630149e-01
1.9827999999992921e+03 -2.4802021004732122e+01 +0.0000000000000000e+00 +1.9826428225917741e+03 -1.2812688166881294e-02 +0.0000000000000000e+00 +9.9991791414192943e-01
1.9828999999992920e+03 -2.4803302273487830e+01 +0.0000000000000000e+00 +1.9827428143831892e+03 -1.2812686947268366e-02 +0.0000000000000000e+00 +9.9991791415755726e-01
1.9829999999992920e+03 -2.4804583542121577e+01 +0.0000000000000000e+00 +1.9828428061746058e+03 -1.2812685727665474e-02 +0.0000000000000000e+00 +9.9991791417318499e-01
1.9830999999992919e+03 -2.4805864810633363e+01 +0.0000000000000000e+00 +1.9829427979660238e+03 -1.2812684508072618e-02 +0.0000000000000000e+00 +9.9991791418881248e-01
1.9831999999992918e+03 -2.4807146079023191e+01 +0.0000000000000000e+00 +1.9830427897574434e+03 -1.2812683288489758e-02 +0.0000000000000000e+00 +9.9991791420443987e-01
1.9832999999992917e+03 -2.4808427347291062e+01 +0.0000000000000000e+00 +1.9831427815488646e+03 -1.2812682068916455e-02 +0.0000000000000000e+00 +9.9991791422006715e-01
1.9833999999992916e+03 -2.4809708615436975e+01 +0.0000000000000000e+00 +1.9832427733402874e+03 -1.2812680849352626e-02 +0.0000000000000000e+00 +9.9991791423569432e-01
1.9834999999992915e+03 -2.4810989883460934e+01 +0.0000000000000000e+00 +1.9833427651317118e+03 -1.2812679629798273e-02 +0.0000000000000000e+00 +9.9991791425132137e-01
1.9835999999992914e+03 -2.4812271151362935e+01 +0.0000000000000000e+00 +1.9834427569231377e+03 -1.2812678410253395e-02 +0.0000000000000000e+00 +9.9991791426694832e-01
1.9836999999992913e+03 -2.4813552419142983e+01 +0.0000000000000000e+00 +1.9835427487145653e+03 -1.2812677190717991e-02 +0.0000000000000000e+00 +9.9991791428257515e-01
1.9837999999992912e+03 -2.4814833686801080e+01 +0.0000000000000000e+00 +1.9836427405059944e+03 -1.2812675971192063e-02 +0.0000000000000000e+00 +9.9991791429820187e-01
1.9838999999992911e+03 -2.4816114954337223e+01 +0.0000000000000000e+00 +1.9837427322974249e+03 -1.2812674751675610e-02 +0.0000000000000000e+00 +9.9991791431382837e-01
1.9839999999992910e+03 -2.4817396221751416e+01 +0.0000000000000000e+00 +1.9838427240888570e+03 -1.2812673532168632e-02 +0.0000000000000000e+00 +9.9991791432945476e-01
1.9840999999992910e+03 -2.4818677489043658e+01 +0.0000000000000000e+00 +1.9839427158802907e+03 -1.2812672312671129e-02 +0.0000000000000000e+00 +9.9991791434508104e-01
1.9841999999992909e+03 -2.4819958756213950e+01 +0.0000000000000000e+00 +1.9840427076717260e+03 -1.2812671093183061e-02 +0.0000000000000000e+00 +9.9991791436070721e-01
1.9842999999992908e+03 -2.4821240023262295e+01 +0.0000000000000000e+00 +1.9841426994631629e+03 -1.2812669873703974e-02 +0.0000000000000000e+00 +9.9991791437633326e-01
1.9843999999992907e+03 -2.4822521290188693e+01 +0.0000000000000000e+00 +1.9842426912546014e+03 -1.2812668654233786e-02 +0.0000000000000000e+00 +9.9991791439195921e-01
1.9844999999992906e+03 -2.4823802556993144e+01 +0.0000000000000000e+00 +1.9843426830460414e+03 -1.2812667434772496e-02 +0.0000000000000000e+00 +9.9991791440758504e-01
1.9845999999992905e+03 -2.4825083823675648e+01 +0.0000000000000000e+00 +1.9844426748374831e+03 -1.2812666215320104e-02 +0.0000000000000000e+00 +9.9991791442321076e-01
1.9846999999992904e+03 -2.4826365090236209e+01 +0.0000000000000000e+00 +1.9845426666289261e+03 -1.2812664995876612e-02 +0.0000000000000000e+00 +9.9991791443883637e-01
1.9847999999992903e+03 -2.4827646356674826e+01 +0.0000000000000000e+00 +1.9846426584203707e+03 -1.2812663776442017e-02 +0.0000000000000000e+00 +9.9991791445446188e-01
1.9848999999992902e+03 -2.4828927622991500e+01 +0.0000000000000000e+00 +1.9847426502118169e+03 -1.2812662557016321e-02 +0.0000000000000000e+00 +9.9991791447008727e-01
1.9849999999992901e+03 -2.4830208889186231e+01 +0.0000000000000000e+00 +1.9848426420032647e+03 -1.2812661337599524e-02 +0.0000000000000000e+00 +9.9991791448571254e-01
1.9850999999992900e+03 -2.4831490155259022e+01 +0.0000000000000000e+00 +1.9849426337947141e+03 -1.2812660118191625e-02 +0.0000000000000000e+00 +9.9991791450133771e-01
1.9851999999992900e+03 -2.4832771421209870e+01 +0.0000000000000000e+00 +1.9850426255861651e+03 -1.2812658898792583e-02 +0.0000000000000000e+00 +9.9991791451696277e-01
1.9852999999992899e+03 -2.4834052687038781e+01 +0.0000000000000000e+00 +1.9851426173776176e+03 -1.2812657679401949e-02 +0.0000000000000000e+00 +9.9991791453258771e-01
1.9853999999992898e+03 -2.4835333952745753e+01 +0.0000000000000000e+00 +1.9852426091690716e+03 -1.2812656460019641e-02 +0.0000000000000000e+00 +9.9991791454821255e-01
1.9854999999992897e+03 -2.4836615218330785e+01 +0.0000000000000000e+00 +1.9853426009605271e+03 -1.2812655240645655e-02 +0.0000000000000000e+00 +9.9991791456383727e-01
1.9855999999992896e+03 -2.4837896483793880e+01 +0.0000000000000000e+00 +1.9854425927519842e+03 -1.2812654021279995e-02 +0.0000000000000000e+00 +9.9991791457946189e-01
1.9856999999992895e+03 -2.4839177749135040e+01 +0.0000000000000000e+00 +1.9855425845434429e+03 -1.2812652801922659e-02 +0.0000000000000000e+00 +9.9991791459508639e-01
1.9857999999992894e+03 -2.4840459014354263e+01 +0.0000000000000000e+00 +1.9856425763349032e+03 -1.2812651582573649e-02 +0.0000000000000000e+00 +9.9991791461071078e-01
1.9858999999992893e+03 -2.4841740279451553e+01 +0.0000000000000000e+00 +1.9857425681263651e+03 -1.2812650363232961e-02 +0.0000000000000000e+00 +9.9991791462633506e-01
1.9859999999992892e+03 -2.4843021544426911e+01 +0.0000000000000000e+00 +1.9858425599178286e+03 -1.2812649143900599e-02 +0.0000000000000000e+00 +9.9991791464195923e-01
1.9860999999992891e+03 -2.4844302809280336e+01 +0.0000000000000000e+00 +1.9859425517092936e+03 -1.2812647924576561e-02 +0.0000000000000000e+00 +9.9991791465758328e-01
1.9861999999992890e+03 -2.4845584074011828e+01 +0.0000000000000000e+00 +1.9860425435007601e+03 -1.2812646705260809e-02 +0.0000000000000000e+00 +9.9991791467320723e-01
1.9862999999992890e+03 -2.4846865338621388e+01 +0.0000000000000000e+00 +1.9861425352922281e+03 -1.2812645485952888e-02 +0.0000000000000000e+00 +9.9991791468883107e-01
1.9863999999992889e+03 -2.4848146603109019e+01 +0.0000000000000000e+00 +1.9862425270836977e+03 -1.2812644266652719e-02 +0.0000000000000000e+00 +9.9991791470445479e-01
1.9864999999992888e+03 -2.4849427867474720e+01 +0.0000000000000000e+00 +1.9863425188751689e+03 -1.2812643047360298e-02 +0.0000000000000000e+00 +9.9991791472007840e-01
1.9865999999992887e+03 -2.4850709131718492e+01 +0.0000000000000000e+00 +1.9864425106666417e+03 -1.2812641828075627e-02 +0.0000000000000000e+00 +9.9991791473570191e-01
1.9866999999992886e+03 -2.4851990395840335e+01 +0.0000000000000000e+00 +1.9865425024581161e+03 -1.2812640608798706e-02 +0.0000000000000000e+00 +9.9991791475132530e-01
1.9867999999992885e+03 -2.4853271659840253e+01 +0.0000000000000000e+00 +1.9866424942495921e+03 -1.2812639389529534e-02 +0.0000000000000000e+00 +9.9991791476694869e-01
1.9868999999992884e+03 -2.4854552923718241e+01 +0.0000000000000000e+00 +1.9867424860410697e+03 -1.2812638170268112e-02 +0.0000000000000000e+00 +9.9991791478257197e-01
1.9869999999992883e+03 -2.4855834187474304e+01 +0.0000000000000000e+00 +1.9868424778325486e+03 -1.2812636951014438e-02 +0.0000000000000000e+00 +9.9991791479819514e-01
1.9870999999992882e+03 -2.4857115451108445e+01 +0.0000000000000000e+00 +1.9869424696240292e+03 -1.2812635731768515e-02 +0.0000000000000000e+00 +9.9991791481381820e-01
1.9871999999992881e+03 -2.4858396714620660e+01 +0.0000000000000000e+00 +1.9870424614155113e+03 -1.2812634512530299e-02 +0.0000000000000000e+00 +9.9991791482944115e-01
1.9872999999992880e+03 -2.4859677978010950e+01 +0.0000000000000000e+00 +1.9871424532069950e+03 -1.2812633293299345e-02 +0.0000000000000000e+00 +9.9991791484506398e-01
1.9873999999992880e+03 -2.4860959241279318e+01 +0.0000000000000000e+00 +1.9872424449984803e+03 -1.2812632074075569e-02 +0.0000000000000000e+00 +9.9991791486068671e-01
1.9874999999992879e+03 -2.4862240504425763e+01 +0.0000000000000000e+00 +1.9873424367899672e+03 -1.2812630854858972e-02 +0.0000000000000000e+00 +9.9991791487630932e-01
1.9875999999992878e+03 -2.4863521767450290e+01 +0.0000000000000000e+00 +1.9874424285814557e+03 -1.2812629635649553e-02 +0.0000000000000000e+00 +9.9991791489193194e-01
1.9876999999992877e+03 -2.4864803030352896e+01 +0.0000000000000000e+00 +1.9875424203729458e+03 -1.2812628416447312e-02 +0.0000000000000000e+00 +9.9991791490755444e-01
1.9877999999992876e+03 -2.4866084293133582e+01 +0.0000000000000000e+00 +1.9876424121644372e+03 -1.2812627197252248e-02 +0.0000000000000000e+00 +9.9991791492317683e-01
1.9878999999992875e+03 -2.4867365555792347e+01 +0.0000000000000000e+00 +1.9877424039559303e+03 -1.2812625978064362e-02 +0.0000000000000000e+00 +9.9991791493879911e-01
1.9879999999992874e+03 -2.4868646818329193e+01 +0.0000000000000000e+00 +1.9878423957474249e+03 -1.2812624758883654e-02 +0.0000000000000000e+00 +9.9991791495442128e-01
1.9880999999992873e+03 -2.4869928080744124e+01 +0.0000000000000000e+00 +1.9879423875389211e+03 -1.2812623539710124e-02 +0.0000000000000000e+00 +9.9991791497004334e-01
1.9881999999992872e+03 -2.4871209343037137e+01 +0.0000000000000000e+00 +1.9880423793304190e+03 -1.2812622320543733e-02 +0.0000000000000000e+00 +9.9991791498566529e-01
1.9882999999992871e+03 -2.4872490605208235e+01 +0.0000000000000000e+00 +1.9881423711219184e+03 -1.2812621101384038e-02 +0.0000000000000000e+00 +9.9991791500128724e-01
1.9883999999992870e+03 -2.4873771867257414e+01 +0.0000000000000000e+00 +1.9882423629134194e+03 -1.2812619882230956e-02 +0.0000000000000000e+00 +9.9991791501690908e-01
1.9884999999992870e+03 -2.4875053129184678e+01 +0.0000000000000000e+00 +1.9883423547049217e+03 -1.2812618663084486e-02 +0.0000000000000000e+00 +9.9991791503253080e-01
1.9885999999992869e+03 -2.4876334390990031e+01 +0.0000000000000000e+00 +1.9884423464964257e+03 -1.2812617443944629e-02 +0.0000000000000000e+00 +9.9991791504815242e-01
1.9886999999992868e+03 -2.4877615652673470e+01 +0.0000000000000000e+00 +1.9885423382879312e+03 -1.2812616224811385e-02 +0.0000000000000000e+00 +9.9991791506377403e-01
1.9887999999992867e+03 -2.4878896914234993e+01 +0.0000000000000000e+00 +1.9886423300794384e+03 -1.2812615005684752e-02 +0.0000000000000000e+00 +9.9991791507939554e-01
1.9888999999992866e+03 -2.4880178175674605e+01 +0.0000000000000000e+00 +1.9887423218709471e+03 -1.2812613786564732e-02 +0.0000000000000000e+00 +9.9991791509501693e-01
1.9889999999992865e+03 -2.4881459436992305e+01 +0.0000000000000000e+00 +1.9888423136624574e+03 -1.2812612567451325e-02 +0.0000000000000000e+00 +9.9991791511063821e-01
1.9890999999992864e+03 -2.4882740698188094e+01 +0.0000000000000000e+00 +1.9889423054539693e+03 -1.2812611348344530e-02 +0.0000000000000000e+00 +9.9991791512625938e-01
1.9891999999992863e+03 -2.4884021959261972e+01 +0.0000000000000000e+00 +1.9890422972454828e+03 -1.2812610129244307e-02 +0.0000000000000000e+00 +9.9991791514188055e-01
1.9892999999992862e+03 -2.4885303220213942e+01 +0.0000000000000000e+00 +1.9891422890369977e+03 -1.2812608910150200e-02 +0.0000000000000000e+00 +9.9991791515750161e-01
1.9893999999992861e+03 -2.4886584481044004e+01 +0.0000000000000000e+00 +1.9892422808285141e+03 -1.2812607691062124e-02 +0.0000000000000000e+00 +9.9991791517312256e-01
1.9894999999992860e+03 -2.4887865741752154e+01 +0.0000000000000000e+00 +1.9893422726200322e+03 -1.2812606471980079e-02 +0.0000000000000000e+00 +9.9991791518874351e-01
1.9895999999992860e+03 -2.4889147002338397e+01 +0.0000000000000000e+00 +1.9894422644115518e+03 -1.2812605252904065e-02 +0.0000000000000000e+00 +9.9991791520436435e-01
1.9896999999992859e+03 -2.4890428262802736e+01 +0.0000000000000000e+00 +1.9895422562030731e+03 -1.2812604033834081e-02 +0.0000000000000000e+00 +9.9991791521998508e-01
1.9897999999992858e+03 -2.4891709523145167e+01 +0.0000000000000000e+00 +1.9896422479945959e+03 -1.2812602814770129e-02 +0.0000000000000000e+00 +9.9991791523560569e-01
1.9898999999992857e+03 -2.4892990783365690e+01 +0.0000000000000000e+00 +1.9897422397861203e+03 -1.2812601595712207e-02 +0.0000000000000000e+00 +9.9991791525122631e-01
1.9899999999992856e+03 -2.4894272043464309e+01 +0.0000000000000000e+00 +1.9898422315776463e+03 -1.2812600376660316e-02 +0.0000000000000000e+00 +9.9991791526684681e-01
1.9900999999992855e+03 -2.4895553303441023e+01 +0.0000000000000000e+00 +1.9899422233691737e+03 -1.2812599157614455e-02 +0.0000000000000000e+00 +9.9991791528246721e-01
1.9901999999992854e+03 -2.4896834563295833e+01 +0.0000000000000000e+00 +1.9900422151607027e+03 -1.2812597938574586e-02 +0.0000000000000000e+00 +9.9991791529808760e-01
1.9902999999992853e+03 -2.4898115823028739e+01 +0.0000000000000000e+00 +1.9901422069522332e+03 -1.2812596719540272e-02 +0.0000000000000000e+00 +9.9991791531370788e-01
1.9903999999992852e+03 -2.4899397082639741e+01 +0.0000000000000000e+00 +1.9902421987437654e+03 -1.2812595500511429e-02 +0.0000000000000000e+00 +9.9991791532932806e-01
1.9904999999992851e+03 -2.4900678342128842e+01 +0.0000000000000000e+00 +1.9903421905352991e+03 -1.2812594281488059e-02 +0.0000000000000000e+00 +9.9991791534494823e-01
1.9905999999992850e+03 -2.4901959601496038e+01 +0.0000000000000000e+00 +1.9904421823268344e+03 -1.2812593062470160e-02 +0.0000000000000000e+00 +9.9991791536056829e-01
1.9906999999992850e+03 -2.4903240860741334e+01 +0.0000000000000000e+00 +1.9905421741183713e+03 -1.2812591843457734e-02 +0.0000000000000000e+00 +9.9991791537618824e-01
1.9907999999992849e+03 -2.4904522119864730e+01 +0.0000000000000000e+00 +1.9906421659099096e+03 -1.2812590624450781e-02 +0.0000000000000000e+00 +9.9991791539180819e-01
1.9908999999992848e+03 -2.4905803378866224e+01 +0.0000000000000000e+00 +1.9907421577014495e+03 -1.2812589405449302e-02 +0.0000000000000000e+00 +9.9991791540742803e-01
1.9909999999992847e+03 -2.4907084637745818e+01 +0.0000000000000000e+00 +1.9908421494929910e+03 -1.2812588186453294e-02 +0.0000000000000000e+00 +9.9991791542304775e-01
1.9910999999992846e+03 -2.4908365896503515e+01 +0.0000000000000000e+00 +1.9909421412845340e+03 -1.2812586967462758e-02 +0.0000000000000000e+00 +9.9991791543866748e-01
1.9911999999992845e+03 -2.4909647155139311e+01 +0.0000000000000000e+00 +1.9910421330760787e+03 -1.2812585748477656e-02 +0.0000000000000000e+00 +9.9991791545428710e-01
1.9912999999992844e+03 -2.4910928413653210e+01 +0.0000000000000000e+00 +1.9911421248676249e+03 -1.2812584529497529e-02 +0.0000000000000000e+00 +9.9991791546990672e-01
1.9913999999992843e+03 -2.4912209672045211e+01 +0.0000000000000000e+00 +1.9912421166591728e+03 -1.2812583310522293e-02 +0.0000000000000000e+00 +9.9991791548552622e-01
1.9914999999992842e+03 -2.4913490930315316e+01 +0.0000000000000000e+00 +1.9913421084507222e+03 -1.2812582091551944e-02 +0.0000000000000000e+00 +9.9991791550114562e-01
1.9915999999992841e+03 -2.4914772188463523e+01 +0.0000000000000000e+00 +1.9914421002422730e+03 -1.2812580872586486e-02 +0.0000000000000000e+00 +9.9991791551676501e-01
1.9916999999992840e+03 -2.4916053446489833e+01 +0.0000000000000000e+00 +1.9915420920338254e+03 -1.2812579653625918e-02 +0.0000000000000000e+00 +9.9991791553238429e-01
1.9917999999992840e+03 -2.4917334704394246e+01 +0.0000000000000000e+00 +1.9916420838253794e+03 -1.2812578434670239e-02 +0.0000000000000000e+00 +9.9991791554800358e-01
1.9918999999992839e+03 -2.4918615962176766e+01 +0.0000000000000000e+00 +1.9917420756169349e+03 -1.2812577215719450e-02 +0.0000000000000000e+00 +9.9991791556362275e-01
1.9919999999992838e+03 -2.4919897219837392e+01 +0.0000000000000000e+00 +1.9918420674084921e+03 -1.2812575996773549e-02 +0.0000000000000000e+00 +9.9991791557924192e-01
1.9920999999992837e+03 -2.4921178477376120e+01 +0.0000000000000000e+00 +1.9919420592000508e+03 -1.2812574777832536e-02 +0.0000000000000000e+00 +9.9991791559486098e-01
